lg pos1 pos2 rate
10 3077684 3115429 7.470259888
10 3115431 3196903 2.310516238
10 3196905 4853145 3.305259376
10 4853147 4858735 1.79e-05
10 4858737 4933241 3.559395216
10 4933243 4978843 7.119468444
10 4978845 5681491 1.19702198
10 5681493 5839020 1.501090593
10 5839022 6069340 2.058668374
10 6069342 6226165 6.38e-07
10 6226167 6362686 7.32e-07
10 6362688 6407378 3.970708404
10 6407380 6435065 0.000137249
10 6435067 6439736 2.14e-05
10 6439738 6444406 2.14e-05
10 6444408 6472574 3.55e-06
10 6472576 6562986 1.11e-06
10 6562988 6687069 8.06e-07
10 6687071 7439987 1.182809815
10 7439989 8133094 0.769357257
10 8133096 8404129 3.69e-07
10 8404131 9116318 2.767188204
10 9116320 9252990 7.32e-07
10 9252992 9287624 2.89e-06
10 9287626 9294363 1.48e-05
10 9294365 9642284 2.560086341
10 9642286 9852931 2.109074898
10 9852933 10031167 2.492760722
10 10031169 10195433 1.080289287
10 10195435 10254748 1.69e-06
10 10254750 10405462 2.357206364
10 10405464 10806611 1.385350331
10 10806613 10814120 1.33e-05
10 10814122 11652090 4.273854076
10 11652092 11662191 19.1974953
10 11662193 11668381 57.3976252
10 11668383 11692483 14.73965231
10 11692485 11758716 13.79961047
10 11758718 11841755 8.504947073
10 11841757 11931425 7.451748634
10 11931427 12525649 9.465469251
10 12525651 12557274 19.17419763
10 12557276 12983443 8.82635668
10 12983445 13055131 10.75855513
10 13055133 13096359 17.26759241
10 13096361 13103182 1.47e-05
10 13103184 13146064 8.285028683
10 13146066 13162613 6.04e-06
10 13162615 13221081 10.64950229
10 13221083 13319354 6.336800545
10 13319356 13332895 13.10346356
10 13332897 13412655 7.975537864
10 13412657 13460284 9.892076256
10 13460286 13659009 12.02939187
10 13659011 13907614 14.85456085
10 13907616 13932031 28.82757095
10 13932033 13971153 20.97675988
10 13971155 14100364 7.654331288
10 14100366 14163258 4.191383916
10 14163260 14222017 9.664965367
10 14222019 14263632 17.49894269
10 14263634 14663347 6.405324043
10 14663349 14705025 2.4e-06
10 14705027 14726769 4.6e-06
10 14726771 14739589 13.84315913
10 14739591 14808398 1.45e-06
10 14808400 14839239 3.24e-06
10 14839241 14892047 3.360653689
10 14892049 14903254 8.92e-06
10 14903256 15051959 1.193431963
10 15051961 15066125 7.06e-06
10 15066127 15164866 1.797310135
10 15164868 15189085 4.13e-06
10 15189087 15199225 9.86e-06
10 15199227 15295099 1.04e-06
10 15295101 15321345 3.81e-06
11 730025 1023694 3.41e-07
11 1023696 1049265 3.91e-06
11 1049267 1571148 1.92e-07
11 1571150 1935772 2.74e-07
11 1935774 2299154 3.437443242
11 2299156 2307143 1.25e-05
11 2307145 2341525 5.159990693
11 2341527 2881247 2.189485328
11 2881249 2976941 7.448720923
11 2976943 3138420 3.710388348
11 3138422 3295757 6.36e-07
11 3295759 3473013 7.760461141
11 3473015 3609774 4.287533727
11 3609776 3888047 1.27658738
11 3888049 3931469 2.3e-06
11 3931471 4036085 9.56e-07
11 4036087 4134733 3.796159071
11 4134735 4239235 1.789657614
11 4239237 4397993 1.177296262
11 4397995 5644754 2.13277236
11 5644756 6100748 2.19e-07
11 6100750 6239998 7.18e-07
11 6240000 6713507 1.126382181
11 6713509 6772627 1.69e-06
11 6772629 6917727 6.89e-07
11 6917729 7113177 2.425886416
11 7113179 7147435 6.902992002
11 7147437 7285736 7.23e-07
11 7285738 7385763 2.654115389
11 7385765 7988691 1.329955152
11 7988693 8041557 1.89e-06
11 8041559 8308914 0.663723785
11 8308916 8537309 1.55534622
11 8537311 8556320 5.26e-06
11 8556322 9611495 0.932703201
11 9611497 9836342 1.377095091
11 9836344 10107334 3.109178131
11 10107336 10124122 5.96e-06
11 10124124 10140557 6.08e-06
11 10140559 10763737 2.292597002
11 10763739 11036530 1.954729777
11 11036532 11468449 1.64772029
11 11468451 11485931 5.72e-06
11 11485933 11508092 8.00762601
11 11508094 11587171 2.244101468
11 11587173 11635077 2.09e-06
11 11635079 11653698 5.37e-06
11 11653700 11862681 2.379170555
11 11862683 12019102 4.781540202
11 12019104 12060158 4.320871493
11 12060160 12105225 8.43e-05
11 12105227 12747472 0.830393291
11 12747474 12752495 1.99e-05
11 12752497 12893385 6.31999929
11 12893387 12915001 4.63e-06
11 12915003 12956223 2.43e-06
11 12956225 12961942 1.75e-05
11 12961944 13027098 5.852047394
11 13027100 13052636 7.549753309
11 13052638 13200909 13.48650193
11 13200911 13542839 3.566632644
11 13542841 13620228 1.29e-06
11 13620230 14075732 7.466977458
11 14075734 14269494 11.64414643
11 14269496 14402010 14.90926001
11 14402012 14754399 10.22694607
11 14754401 14762230 27.61586004
11 14762232 15063042 7.081134396
11 15957857 16179759 4.51e-07
11 16179761 16325755 1.236107154
11 16325757 16336232 9.54e-06
12 314431 363316 2.05e-06
12 363318 458271 7.494213048
12 458273 552534 8.496537348
12 552536 628266 10.57521655
12 628268 901980 9.614106695
12 1360161 1450434 1.965452229
12 1450436 1483770 3e-06
12 1483772 1516648 3.04e-06
12 1516650 1806759 1.838062673
12 1806761 1988541 2.932897097
12 16229806 16333188 9.67e-07
12 15691392 16229804 1.32177618
12 15685421 15691390 29.71326411
12 15535146 15685419 2.363797704
12 15436926 15535144 1.02e-06
12 15426871 15436924 17.64707111
12 15138269 15426869 1.539235695
12 15113206 15138267 17.72412321
12 15009533 15113204 5.144172543
12 14966605 15009531 2.33e-06
12 14913394 14966603 4.597626431
12 14599550 14913392 3.315572386
12 14257511 14599548 1.968123518
12 14236934 14257509 4.86e-06
12 14229575 14236932 1.36e-05
12 13921049 14229573 3.30263349
12 13330046 13921047 0.686445754
12 13147458 13330044 5.48e-07
12 13024766 13147456 8.15e-07
12 12645771 13024764 1.878198921
12 12317053 12645769 0.539714892
12 12166584 12317051 4.051498315
12 11598733 12166582 1.43350157
12 11455844 11598731 3.732487455
12 11027625 11455842 1.097008306
12 10883800 11027623 1.81649157
12 10874875 10883798 1.12e-05
12 8584078 10874873 1.809773498
12 8556057 8584076 6.586460155
12 8404376 8556055 3.51607914
12 8183567 8404374 4.844222382
12 7540420 8183565 1.942547349
12 7417597 7540418 1.573252567
12 7248955 7417595 1.270101161
12 6733114 7248953 3.366741496
12 6715764 6733112 5.76e-06
12 6709916 6715762 1.71e-05
12 6647624 6709914 1.61e-06
12 6606592 6647622 4.325063365
12 6536696 6606590 2.539016539
12 6442816 6536694 1.07e-06
12 6399963 6442814 4.141327328
12 6277813 6399961 1.452880884
12 6270937 6277811 1.45e-05
12 6213794 6270935 1.75e-06
12 6139485 6213792 1.35e-06
12 5827203 6139483 1.322596884
12 5706812 5827201 7.107888463
12 4840911 5706810 6.356219706
12 4555268 4840909 4.303172492
12 4422794 4555266 1.339354137
12 4367222 4422792 3.193304182
12 4135423 4367220 2.868676741
12 3288872 4135421 0.28291869
12 3288872 18047830 0.970508816
12 18047832 18106260 1.71e-06
13 424982 524296 1.01e-06
13 524298 872790 0.50925554
13 872792 896876 4.15e-06
13 896878 1003456 9.38e-07
13 1003458 1004928 6.79e-05
13 1004930 1040801 2.79e-06
13 1040803 1130727 1.11e-06
13 1130729 1447763 3.15e-07
13 1447765 1713701 2.005902128
13 1713703 1834378 4.420489406
13 1834380 2159508 1.186288561
13 2159510 3047241 2.940022056
13 3047243 4988786 2.724054554
13 4988788 5150685 1.154352405
13 5150687 5159905 1.08e-05
13 5159907 5594990 0.68130779
13 5594992 5877738 8.675787627
13 5877740 5879074 7.49e-05
13 5879076 5910667 3.17e-06
13 5910669 6159285 3.819381541
13 6159287 6509400 5.458242863
13 6509402 6511669 4.41e-05
13 6511671 6511857 0.000531915
13 6511859 6744948 1.524069569
13 6744950 6757607 7.9e-06
13 6757609 6797090 4.494488767
13 6797092 7081460 1.249269614
13 7081462 7340270 2.155772188
13 7340272 7357455 5.82e-06
13 7357457 10133317 1.224138268
13 10133319 10324826 0.972685879
13 10324828 10333386 1.17e-05
13 10333388 10400329 1.49e-06
13 10400331 10598453 5.05e-07
13 10598455 10886694 1.393751409
13 10886696 11385257 0.805740298
13 11385259 11859544 1.543495816
13 11859546 12037705 5.61e-07
13 12037707 12350801 1.341298835
13 12350803 12427149 6.985344737
13 12427151 12473475 2.16e-06
13 12473477 14187971 0.83336724
13 14187973 14218141 3.31e-06
13 14218143 14279429 1.63e-06
13 14279431 14566393 1.999304442
13 14566395 15259812 2.782650173
13 15259814 15312892 1.88e-06
13 15312894 15378569 1.52e-06
13 15378571 15571271 1.843363847
13 15571273 15794515 3.188290391
13 15794517 16112932 4.364000352
13 16112934 16278769 2.377187238
13 16278771 16285146 1.57e-05
13 16285148 16299064 7.18e-06
13 16299066 16655025 2.849693365
13 16655027 16871487 2.097263723
13 16871489 16932623 6.431843758
13 16932625 17013718 12.17118811
13 17013720 17124756 9.095609611
13 17124758 17287014 18.85057439
13 17287016 17478983 7.887210435
13 17478985 17641462 5.353585386
13 17641464 17681319 6.680921795
13 17681321 17690410 1.1e-05
13 17690412 17693500 86.17912621
13 17693502 17696173 3.74e-05
13 17696175 17771354 2.360237294
13 17771356 17901111 4.44520681
13 17901113 18178288 6.375545229
13 18178290 18430511 11.66349421
13 18430513 19182381 18.22803442
13 19088463 19182381 1.06e-06
13 19085913 19088461 139.2914902
13 19060788 19085911 3.98e-06
13 18926666 19060786 13.33372601
13 18688123 18926664 9.774725312
13 18599363 18688121 1.13e-06
13 18503874 18599361 1.05e-06
13 18503874 19677323 89.92163725
13 19677325 19683497 1.62e-05
13 19683499 19691514 1.25e-05
13 19691516 19791052 1e-06
13 19791054 19793351 4.35e-05
13 19793353 19840080 3.797596781
13 19840082 19882875 2.34e-06
14 690634 894867 4.679565207
14 894869 1046926 10.13258998
14 1046928 1076430 3.39e-06
14 1076432 1195048 9.226909069
14 1195050 1514159 9.651108862
14 1514161 1554828 37.75846714
14 1554830 1790312 9.294639551
14 1790314 1825647 2.83e-06
14 1825649 1931914 10.08536705
14 1931916 1962085 34.8500116
14 1962087 2032618 17.9570428
14 2032620 2033099 0.0002079
14 2033101 2181047 5.091955282
14 2181049 2375840 12.53882429
14 2375842 2456418 4.680638636
14 2456420 2460564 45.42052581
14 2460566 2574765 15.1526519
14 2574767 2636604 14.1946102
14 2636606 2696055 10.1965787
14 2696057 2715702 5.09e-06
14 2715704 2955883 8.968520408
14 2955885 2967905 8.32e-06
14 2967907 2985379 12.25756553
14 2985381 3189865 3.995010905
14 3189867 3292799 2.080133872
14 3292801 3447684 10.39833102
14 3447686 3642990 5.47975331
14 3642992 3852647 5.10461945
14 3852649 4005397 6.55e-07
14 4005399 4089257 5.083998331
14 4089259 4160646 8.974456849
14 4160648 4169337 1.15e-05
14 4169339 4232226 1.59e-06
14 4232228 4259894 17.97333382
14 4259896 4432568 4.333039716
14 4432570 4614928 2.925168897
14 4614930 5190307 1.291152267
14 5190309 5474144 0.723548727
14 5474146 5909050 3.770095377
14 5909052 6849437 1.175061756
14 6849439 7142092 2.013194034
14 7142094 7392270 4.2779501
14 7392272 8766526 0.671161778
14 8766528 8859736 2.925024139
14 8859738 8945809 3.167964402
14 8945811 9141718 1.173953723
14 9141720 9287165 2.257102587
14 9287167 9483956 1.668161654
14 9483958 9495616 8.58e-06
14 9495618 9735747 4.16e-07
14 9735749 10022193 3.998859122
14 10022195 10066889 4.241469035
14 10066891 10406862 2.240128775
14 10406864 10493799 1.15e-06
14 10493801 10784420 2.450382801
14 10784422 10830980 3.811385309
14 10830982 10950685 8.35e-07
14 10950687 10967117 21.62389241
14 10967119 11037319 2.52803054
14 11037321 11099649 2.84745227
14 11099651 11108352 1.15e-05
14 11108354 11345665 3.754898805
14 11345667 11436262 4.411476097
14 11436264 11656440 1.815209966
14 11656442 12562062 0.885410911
14 12562064 12618266 1.78e-06
14 12618268 14512748 0.147977498
14 14500150 14512748 7.94e-06
14 14487259 14500148 7.76e-06
14 14360388 14487257 7.88e-07
14 14345925 14360386 0.000248911
14 14214122 14345923 1.346319128
14 14018216 14214120 3.635064776
14 13883111 14018214 1.313325192
14 13299469 13883109 0.914164334
14 13277693 13299467 4.59e-06
14 13272239 13277691 1.83e-05
14 13235327 13272237 2.71e-06
15 172960 197526 4.07e-06
15 197528 321919 8.04e-07
15 321921 370700 185.182239
15 370702 435039 1.55e-06
15 435041 807427 0.613149457
15 807429 1194237 3.077205088
15 1194239 1261502 8.534593028
15 1261504 1997576 8.832736247
15 1997578 2066064 2.864932543
15 2066066 2216029 15.88030474
15 2216031 2377304 8.717746086
15 2377306 2385168 1.27e-05
15 2385170 2413784 18.64181227
15 2413786 2471772 6.126376147
15 2471774 2507044 22.71851894
15 2507046 2566367 13.50679163
15 2566369 2731641 9.38293682
15 2731643 2883249 4.443361168
15 2883251 3034215 5.064943762
15 3034217 3269920 4.878840924
15 3269922 3345263 9.217932655
15 3345265 4138553 4.801760895
15 4138555 4167329 12.87250487
15 4167331 4191025 16.63833558
15 4191027 4615623 3.273421684
15 4615625 4642351 3.74e-06
15 4642353 5400350 2.361747047
15 5400352 5777316 3.79101484
15 5777318 5858889 1.23e-06
15 5858891 6213471 1.504131625
15 6213473 6639480 3.16742651
15 6639482 8737530 1.637452396
15 8737532 9046373 3.133216877
15 9046375 9174098 7.83e-07
15 9174100 9515069 1.04181558
15 9515071 9831730 1.121809759
15 9831732 9839016 1.37e-05
15 9839018 10310104 2.270645824
15 10310106 10408784 1.79780604
15 10408786 10765711 0.995279987
15 10765713 10803169 2.67e-06
15 10803171 10861636 1.71e-06
15 10861638 10923139 1.63e-06
15 10923141 10931683 1.17e-05
15 10931685 10990095 1.71e-06
15 10990097 11044232 6.83e-05
15 11044234 11164364 1.477161789
15 11164366 11238623 2.389704952
15 11238625 11491013 0.703106304
15 11491015 11492838 5.48e-05
15 11492840 11588347 6.212144405
15 11588349 11673179 3.481547058
15 11673181 11777080 1.707790108
15 11777082 11832898 6.363973987
15 11832900 11923192 3.933837243
15 11923194 11967635 2.25e-06
15 11967637 12156665 2.821252182
15 12156667 12187213 3.27e-06
15 12187215 12524162 1.054188319
15 12524164 13111993 1.7e-07
15 13111995 13137044 3.99e-06
15 13137046 13153668 6.02e-06
15 13153670 13676979 0.678758711
15 13676981 14464890 0.903285777
15 14464892 15587729 8.91e-08
16 657958 736954 1.27e-06
16 736956 2585760 1.927185816
16 2585762 2898522 5.480862125
16 2898524 3058432 3.439828654
16 3058434 3328920 5.030351439
16 3328922 4084488 2.845979846
16 4084490 4197957 1.562777499
16 4197959 5144895 1.059169661
16 5144897 5275809 4.582663428
16 5275811 5471162 5.12e-07
16 5471164 5524381 6.675104756
16 5524383 5534986 9.43e-06
16 5534988 6047923 0.345964709
16 6047925 6246694 1.78724009
16 6246696 6372462 2.824657306
16 6372464 6418084 3.888569111
16 6418086 7674626 1.839659796
16 7674628 8157007 1.890835045
16 8157009 8795562 1.57e-07
16 8795564 9048408 3.128375375
16 9048410 9482187 2.282261935
16 9482189 9558467 1.31e-06
16 9558469 9562092 2.76e-05
16 9562094 9820235 1.376040412
16 9820237 10052532 4.3e-07
16 10052534 10082295 3.36e-06
16 10082297 10121426 2.56e-06
16 10121428 10206982 1.17e-06
16 10206984 10250392 8.18249021
16 10250394 10375458 5.690849631
16 10375460 10496181 2.205665035
16 10496183 10611555 8.67e-07
16 10611557 10646413 7.639528946
16 10646415 10803826 1.127283642
16 10803828 10834838 3.22e-06
16 10834840 10937545 9.74e-07
16 10937547 10980152 2.35e-06
16 10980154 10993698 7.38e-06
16 10993700 11409754 3.760312794
16 11409756 11534875 1.765075407
16 11534877 11705094 5.87e-07
16 11705096 11963874 1.37267795
16 11963876 12233027 1.319769053
16 12233029 12239414 1.57e-05
16 12239416 12765259 0.337468075
16 12765261 12923882 1.118662489
16 12923884 13024460 3.801287558
16 13024462 13144017 7.052361635
16 13144019 13155106 9.02e-06
16 13155108 13590765 2.912292642
16 13590767 13628333 2.66e-06
16 13628335 13857421 1.550532546
16 13857423 13883424 3.85e-06
16 13883426 14031174 6.77e-07
16 14031176 14177976 6.351325595
16 14177978 14299969 3.244877165
16 14299971 14874604 4.524539055
16 14874606 14946112 2.644750238
16 14946114 14998141 1.92e-06
16 14998143 15668314 5.400376321
16 15668316 16027970 9.454868541
16 16027972 16051737 9.398005638
16 16051739 16094080 15.95010273
16 16094082 16143391 4.771241711
16 16143393 17801605 7.23755851
16 17786437 17801605 23.4045089
16 17698892 17786435 8.706506368
16 17690175 17698890 22.39566365
16 17535793 17690173 11.09057921
16 17465415 17535791 19.03660803
16 17262488 17465413 17.27424345
16 17209574 17262486 7.378183468
16 16958533 17209572 1.566999414
16 16902828 16958531 53.91363432
16 16757258 16902826 6.87e-07
16 16672261 16757256 2.086880713
16 16289362 16672259 4.200067381
16 16259423 16289360 3.34e-06
16 16244072 16259421 11.55545567
16 16244072 26660082 11.92446235
17 77433 259869 5.48e-07
17 259871 268688 1.13e-05
17 268690 386763 8.47e-07
17 386765 488453 1.949281149
17 488455 629240 7.1e-07
17 629242 1063426 5.642438494
17 1063428 1293410 7.999866947
17 1293412 1311732 5.46e-06
17 1311734 1355311 8.154032906
17 1355313 1373206 26.50798547
17 1373208 1378273 1.97e-05
17 1378275 1407278 8.154235477
17 1407280 1433668 6.725437666
17 1433670 1433695 0.003703704
17 1433697 1444496 9.26e-06
17 1444498 1486125 2.4e-06
17 1486127 1494261 21.81392576
17 1494263 1670570 2.057671475
17 1670572 1671073 0.000198807
17 1671075 1756848 2.112002332
17 1756850 1791932 21.39900524
17 1791934 1879405 7.982774113
17 1879407 1910200 8.172424095
17 1910202 2292373 16.10372344
17 2292375 2697223 12.10843868
17 2697225 3074149 11.23032611
17 3074151 3475325 2.510119997
17 3475327 3584415 7.372545605
17 3584417 3844361 9.397881868
17 3844363 4150998 5.78307608
17 4151000 4269589 5.276419796
17 4269591 4430134 6.23e-07
17 4430136 4449866 5.07e-06
17 4449868 4483172 3e-06
17 4483174 4488702 1.81e-05
17 4488704 4590533 9.82e-07
17 4590535 4686935 1.840872596
17 4686937 4849937 2.17967939
17 4849939 4859749 1.02e-05
17 4859751 4962455 3.45900629
17 4962457 5351890 1.828132294
17 5351892 5463558 4.776808038
17 5463560 5832674 1.928884416
17 5832676 6030294 1.121164356
17 7926753 8287822 0.588788355
17 8287824 8682946 2.707872718
17 8682948 9214627 1.238412695
17 9214629 9278387 4.424145232
17 9278389 9590292 2.208615444
17 9590294 10329936 4.710109323
17 10329938 10399776 12.1746134
17 10399778 10992298 5.670356712
17 10992300 11001066 29.04874544
17 11001068 11033394 26.28167842
17 11033396 11043443 17.65656284
17 11043445 11044847 144.3074074
17 11044849 11054169 26.03241794
17 11054171 11135601 12.01942602
17 11135603 11153354 9.992722357
17 11153356 11259409 6.713196926
17 11259411 11261414 4.99e-05
17 11261416 11644278 7.055207332
17 11644280 11652731 1.18e-05
17 11652733 11735948 12.85982191
17 11735950 11948308 4.617565455
17 11948310 12085190 7.164286027
17 12085192 12106390 25.1646934
17 12106392 12120000 13.03749449
17 12120002 12154616 15.41202334
17 12154618 12169043 24.62692174
17 12169045 12171651 3.83e-05
17 12171653 12181673 9.98e-06
17 12181675 12777595 12.02560335
17 12777597 12781770 54.59561677
17 12781772 13039988 1.035787203
17 13039990 13214416 1.937323709
17 13214418 13478852 7.01714101
17 13478854 13565487 6.570899752
17 13565489 13663034 3.886474212
17 13663036 13755152 1.926458455
17 13755154 13770681 6.44e-06
17 13770683 13784131 13.19490706
17 13784133 13792567 1.19e-05
17 13792569 13939194 4.552892032
17 13939196 14001800 3.539370028
17 14001802 14133094 7.62e-07
17 14133096 14144225 8.98e-06
18 1034569 1367537 1.059393639
18 1367539 1486756 2.97934809
18 1486758 1748628 2.90990713
18 1748630 1755756 1.4e-05
18 1755758 2254482 3.845609413
18 2254484 2343145 4.004945693
18 2343147 2532910 2.809885385
18 2532912 2556466 4.25e-06
18 2556468 2570682 7.03e-06
18 2570684 2624779 9.85705492
18 2624781 2708900 2.109239072
18 2708902 2832391 1.436956539
18 2832393 2866486 2.93e-06
18 2866488 3231752 4.897619543
18 3231754 3251023 11.49360179
18 3251025 3401004 4.449855648
18 3401006 4011658 0.581678168
18 4011660 4018015 1.57e-05
18 4018017 4125282 9.32e-07
18 4125284 4160342 5.061648602
18 4160344 4212578 1.91e-06
18 4212580 4254806 2.37e-06
18 4254808 4517886 3.8e-07
18 4517888 5048262 1.89e-07
18 5048264 5363119 3.18e-07
18 5363121 5394473 3.19e-06
18 5394475 5489016 1.06e-06
18 5489018 5744555 3.91e-07
18 5744557 6061680 0.559392984
18 6061682 7434202 0.984820644
18 7434204 8132476 1.453424873
18 8132478 8508895 1.563503968
18 8508897 8732456 1.924614311
18 8732458 9235694 1.414069486
18 9235696 9357370 8.22e-07
18 9357372 9485204 1.388130701
18 9485206 9496394 15.85809651
18 9496396 9513481 5.85e-06
18 9513483 9819237 2.795819215
18 9819239 9848841 7.182279422
18 9848843 9898488 2.01e-06
18 9898490 10229369 3.619860917
18 10229371 10309562 5.937125435
18 10309564 10887401 3.284073764
18 10887403 10902119 12.73164832
18 10902121 11654125 3.998737909
18 11654127 11879541 4.133227011
18 11879543 11940101 3.252098745
18 11940103 12115678 4.504925474
18 12115680 12267745 5.201561812
18 12267747 12269288 6.48e-05
18 12269290 12532480 1.473940697
18 12532482 12700423 5.229299227
18 12700425 13194161 1.685105461
18 13194163 13286070 2.406788236
18 13286072 13579866 6.860856172
18 13579868 13626482 4.52085121
18 13626484 13735911 8.568521142
18 13735913 13906464 13.94528739
18 13906466 13909637 194.5651749
18 13909639 14167775 12.48712394
18 14167777 14249795 7.932317727
18 14249797 14310610 11.70204719
18 14310612 14428851 11.7495488
18 14428853 14444075 25.89492906
18 14444077 14484417 8.805497992
18 14484419 14498128 12.93794763
18 14498130 14610014 11.44352823
18 14610016 15068067 12.59733306
18 15068069 15584778 5.691689939
18 15584780 15670981 1.16e-06
18 15670983 15738342 5.218307329
19 13582 234998 5.977801714
19 235000 497355 1.786677314
19 497357 711212 28.02641251
19 711214 814751 22.57155275
19 814753 823785 39.03314147
19 823787 1073470 4.254360494
19 1073472 1164050 3.977827335
19 1164052 1221630 6.255880514
19 1221632 1445873 13.92441949
19 1445875 1758078 23.13877548
19 1758080 2221659 10.96639077
19 2221661 3178507 3.995647271
19 3178509 3529641 2.85e-07
19 3529643 19492577 9.59e-08
19 19220978 19492577 2.045407417
19 18556652 19220976 2.064377881
19 18083450 18556650 3.671898048
19 16903838 18083448 2.941308074
19 16370691 16903836 1.325287397
19 15950478 16370689 0.839378363
19 15314201 15950476 1.57e-07
19 15087026 15314199 5.856524706
19 14935680 15087024 2.907044785
19 14754627 14935678 1.948152751
19 14656176 14754625 1.02e-06
19 13517596 14656174 1.16840345
19 12664332 13517594 0.515641818
19 12414948 12664330 1.414233471
19 11937990 12414946 2.226792087
19 11929923 11937988 43.72028015
19 11211021 11929921 1.39e-07
19 10046087 11211019 1.217794055
19 9691650 10046085 0.99496864
19 9611986 9691648 2.39e-05
19 9574957 9611984 2.7e-06
19 9567576 9574955 1.35e-05
19 9506530 9567574 1.64e-06
19 9494384 9506528 8.23e-06
19 9398570 9494382 1.04e-06
19 9355021 9398568 2.3e-06
19 9295557 9355019 1.68e-06
19 9024059 9295555 3.68e-07
19 8736409 9024057 3.48e-07
19 8467823 8736407 1.313209549
19 8309445 8467821 2.227068153
19 8302931 8309443 1.54e-05
19 8272108 8302929 3.24e-06
19 8261474 8272106 9.4e-06
19 8224133 8261472 2.68e-06
19 7978071 8224131 1.909300095
19 7700032 7978069 3.395958481
19 7685154 7700030 6.72e-06
19 7560408 7685152 2.8277067
19 7539499 7560406 4.78e-06
19 6704817 7539497 4.301583477
19 6641674 6704815 1.58e-06
19 6427259 6641672 4.952299046
19 6319508 6427257 11.27175339
19 6212605 6319506 11.36114702
19 6185277 6212603 14.73043765
19 5997388 6185275 5.651846569
19 5982221 5997386 23.24604734
19 5472084 5982219 4.895396531
19 5123439 5472082 11.3591117
19 4914121 5123437 5.075098654
19 4860706 4914119 6.603850978
19 4833521 4860704 3.68e-06
19 3850230 4833519 0.35370699
20 17815298 17875291 21.93272273
20 17661582 17815296 2.204315101
20 17656575 17661580 52.95024965
20 17532607 17656573 4.293034493
20 17504307 17532605 7.792530035
20 17500403 17504305 2.56e-05
20 17380623 17500401 4.55027467
20 17370410 17380621 9.79e-06
20 17366808 17370408 2.78e-05
20 17317267 17366806 18.37473204
20 16994270 17317265 11.88586055
20 16849470 16994268 12.88212569
20 16827522 16849468 42.6253645
20 16801759 16827520 28.74334899
20 16396938 16801757 9.292670835
20 16343244 16396936 6.901929452
20 16210885 16343242 5.378927765
20 16048892 16210883 6.360208157
20 15834607 16048890 7.498001727
20 15767157 15834605 3.256222387
20 15748479 15767155 9.501284934
20 15721377 15748477 6.548158807
20 15650516 15721375 1.41e-06
20 15590413 15650514 9.886809311
20 15503252 15590411 13.09912576
20 15483788 15503250 5.14e-06
20 15409897 15483786 5.430975356
20 15343247 15409895 5.329936984
20 15244684 15343245 5.410915861
20 14684346 15244682 2.550182033
20 14590886 14684344 1.07e-06
20 14535252 14590884 6.384775497
20 14448987 14535250 2.057063699
20 14400491 14448985 3.659326542
20 14354737 14400489 2.19e-06
20 14302788 14354735 1.92e-06
20 14031835 14302786 0.654928346
20 13896296 14031833 2.62109356
20 13874811 13896294 4.65e-06
20 13824406 13874809 3.520581292
20 13706471 13824404 3.012340696
20 13700830 13706469 1.77e-05
20 13483085 13700828 1.631522653
20 13474232 13483083 1.13e-05
20 13439536 13474230 2.88e-06
20 13409202 13439534 3.3e-06
20 13133161 13409200 2.578804598
20 13074808 13133159 1.71e-06
20 12994892 13074806 1.25e-06
20 12768811 12994890 4.42e-07
20 12299510 12768809 2.662366583
20 12102092 12299508 5.07e-07
20 11946428 12102090 6.42e-07
20 11895629 11946426 1.97e-06
20 11622968 11895627 3.67e-07
20 11464551 11622966 1.68116995
20 11375457 11464549 2.989002626
20 10535126 11375455 1.060034201
20 10517201 10535124 5.58e-06
20 10320791 10517199 5.09e-07
20 7871118 10320789 0.640208183
20 7797090 7871116 6.377265359
20 7028584 7797088 0.550931027
20 6918302 7028582 1.916160389
20 6904031 6918300 7.01e-06
20 6755249 6904029 7.716198196
20 6561597 6755247 2.354841158
20 6554045 6561595 1.32e-05
20 6190283 6554043 0.535351411
20 5570332 6190281 2.859891991
20 5084167 5570330 2.200841484
20 5062503 5084165 10.23818316
20 4472548 5062501 4.047244281
20 4242634 4472546 8.939546091
20 3995304 4242632 3.601096915
20 3990644 3995302 2.15e-05
20 3906426 3990642 2.10720986
20 3689910 3906424 0.915196106
20 3632388 3689908 10.22699489
20 3431313 3632386 2.925766505
20 3348642 3431311 3.879746223
20 3091798 3348640 4.963835636
20 2458902 3091796 9.063386718
20 2379660 2458900 2.417650993
20 2342008 2379658 2.66e-06
20 2296059 2342006 2.18e-06
20 2284709 2296057 8.81e-06
20 2125218 2284707 3.858232902
20 1403118 2125216 6.399130208
20 1287240 1403116 8.63e-07
21 1774068 2142655 2.71e-07
21 2142657 2306627 6.1e-07
21 2306629 2335276 3.49e-06
21 2335278 2364021 3.48e-06
21 2364023 2806399 1.05794592
21 2806401 2806468 0.001449275
21 2806470 3764500 0.283426441
21 3764502 4290154 1.423040631
21 4290156 4715950 0.582192411
21 4715952 5126725 0.968265839
21 5126727 5261001 3.972266824
21 5261003 5572875 3.21e-07
21 5572877 5615091 2.37e-06
21 5615093 5664760 2.01e-06
21 5664762 6004030 2.803194801
21 6004032 6012767 1.14e-05
21 6012769 6445370 1.093752702
21 6445372 6597306 6.58e-07
21 6597308 6780582 0.968280626
21 6780584 6870972 1.11e-06
21 6870974 6905995 2.86e-06
21 6905997 7659405 3.520259089
